id,date,client_id,item_id,item_name,quantity,unit_price,tax_percentage,total_product,total
2077,2026-01-24,888,2715,SHED - X DERMAPLEX DOG 16 OZ,1.0,64190.47619,5.0,64190.47619,67400.0
2076,2026-01-24,888,2355,CHEF GUAU ESPECIAL,1.0,22571.0,5.0,22571.0,23700.0
2075,2026-01-24,1222,2715,SHED - X DERMAPLEX DOG 16 OZ,1.0,64286.0,5.0,64286.0,67500.0
2074,2026-01-24,888,1389,"TRAQUEA DESHIDRATADA 10"" UND",1.0,8403.361345,19.0,8403.361345,10000.0
2073,2026-01-24,888,1409,GALLETAS MIXTAS 200 GR DOWOLF,1.0,9523.809524,5.0,9523.809524,10000.0
2072,2026-01-24,888,1008,ECOBAGS,1.0,2437.0,19.0,2437.0,2900.0
2071,2026-01-23,888,2355,CHEF GUAU ESPECIAL,1.0,22571.0,5.0,22571.0,23700.0
2070,2026-01-23,888,2583,JUGUETES DE FELPA COMIDA,2.0,6722.689076,19.0,13445.378152,16000.0
2069,2026-01-23,888,1587,BEEPS 2 IN 1 SHAMPOO X 502 ML/17OZ,1.0,40504.0,19.0,40504.0,55200.0
2069,2026-01-23,888,432,HUESO GRANDE,1.0,5882.352941,19.0,5882.352941,55200.0
2068,2026-01-23,644,2356,CHEF GUAU RES,3.0,23333.0,5.0,69999.0,73499.0
2067,2026-01-23,1221,285,DN INDOOR CAT X 6 LBS,1.0,83220.0,5.0,83220.0,87381.0
2066,2026-01-23,888,2639,CORREA MANIJA SENCILLA ODYE L 4DO,1.0,41932.773109,19.0,41932.773109,49900.0
2065,2026-01-22,888,633,CEPILLO DE DIENTES DOBLE,1.0,2941.176471,19.0,2941.176471,3500.0
2064,2026-01-22,888,2366,CORBATIN M - MEOW DESIGN,1.0,26974.789916,19.0,26974.789916,43100.0
2064,2026-01-22,888,1409,GALLETAS MIXTAS 200 GR DOWOLF,1.0,10476.190476,5.0,10476.190476,43100.0
2063,2026-01-22,888,2725,TAPETES ABSORBENTES MISTY PET,1.0,16386.554622,19.0,16386.554622,82700.0
2063,2026-01-22,888,488,PET HARNESS TALLA S,1.0,34622.0,19.0,34622.0,82700.0
2063,2026-01-22,888,487,CORREA COLORES TALLA S,1.0,18487.0,19.0,18487.0,82700.0
2062,2026-01-22,888,2556,TOW HIGH PRAIRIE PUPPY 1KG,1.0,39047.619048,5.0,39047.619048,41000.0
2061,2026-01-21,888,928,SIMPARICA 20 MG CAJA 1 TABLETA,1.0,40500.0,0.0,40500.0,40500.0
2060,2026-01-21,1220,2715,SHED - X DERMAPLEX DOG 16 OZ,1.0,64190.47619,5.0,64190.47619,170900.0
2060,2026-01-21,1220,2359,CHEF GUAU CERDO,1.0,24285.714286,5.0,24285.714286,170900.0
2059,2026-01-20,888,2549,FLY CAT,1.0,10759.663866,19.0,10759.663866,23904.0
2059,2026-01-20,888,2527,WOODLAND TRIBAL,1.0,9327.731092,19.0,9327.731092,23904.0
2058,2026-01-20,888,2690,GALLETA POLLO Y ZANAHORIA 200 GR - DOWOLF,1.0,9523.809524,5.0,9523.809524,10000.0
2057,2026-01-20,709,2358,CHEF GUAU PAVO,1.0,26190.47619,5.0,26190.47619,75699.0
2057,2026-01-20,709,2355,CHEF GUAU ESPECIAL,1.0,22571.0,5.0,22571.0,75699.0
2057,2026-01-20,709,2356,CHEF GUAU RES,1.0,23333.0,5.0,23333.0,75699.0
2056,2026-01-20,888,2690,GALLETA POLLO Y ZANAHORIA 200 GR - DOWOLF,1.0,10476.190476,5.0,10476.190476,54500.0
2056,2026-01-20,888,2077,PLACA IDENT HUESO GRANDE ALUMINIO ROJO BASIC,1.0,25210.0,19.0,25210.0,54500.0
2056,2026-01-20,888,2622,PELOTA MACIZA PUNTAS MEDIANA,1.0,8403.361345,19.0,8403.361345,54500.0
2056,2026-01-20,888,633,CEPILLO DE DIENTES DOBLE,1.0,2941.176471,19.0,2941.176471,54500.0
2055,2026-01-19,888,660,CORREA TL XL NARANJA CLASSIC,1.0,33445.0,19.0,33445.0,39800.0
2054,2026-01-19,888,478,SIMPARICA TRIO CARAMELO 5-10 KG X 1 TAB,1.0,47900.0,0.0,47900.0,47900.0
2053,2026-01-19,785,2359,CHEF GUAU CERDO,2.0,24285.714286,5.0,48571.428572,129700.0
2053,2026-01-19,785,2358,CHEF GUAU PAVO,2.0,26190.47619,5.0,52380.95238,129700.0
2053,2026-01-19,785,2355,CHEF GUAU ESPECIAL,1.0,22571.0,5.0,22571.0,129700.0
2052,2026-01-17,1219,2357,CHEF GUAU POLLO,1.0,24476.190476,5.0,24476.190476,25700.0
2051,2026-01-17,888,1373,COUNTRY VALUE GATOS (2 KG),1.0,34571.0,5.0,34571.0,209008.0
2051,2026-01-17,888,819,COMEDERO DOBLE TENDRY DINNER 350 ML CATS IN LOVE,1.0,24705.882353,19.0,24705.882353,209008.0
2051,2026-01-17,888,1074,ROYAL CAT LAVANDA BOLSA (5KG),1.0,32192.0,19.0,32192.0,209008.0
2051,2026-01-17,888,2420,PAÑOLETA S - SRTA EVA,1.0,21008.403361,19.0,21008.403361,209008.0
2051,2026-01-17,888,2163,PALA,1.0,12605.0,19.0,12605.0,209008.0
2051,2026-01-17,888,842,ARENERA GATO ARISTO TRAY L HOT PINK,1.0,54621.848739,19.0,54621.848739,209008.0
2050,2026-01-17,1122,2356,CHEF GUAU RES,1.0,23333.0,5.0,23333.0,24500.0
2049,2026-01-17,756,1965,ARENERA PRIMA LOOSE,1.0,84033.613445,19.0,84033.613445,100000.0
2048,2026-01-15,888,2746,MASTICABLE DE MADERA CAFE - M,1.0,14900.0,0.0,14900.0,14900.0
2047,2026-01-15,888,2356,CHEF GUAU RES,1.0,23333.0,5.0,23333.0,24500.0
2046,2026-01-15,1057,321,TOW LOWLAND CREEK FELINE X 5 LB,1.0,90190.0,5.0,90190.0,122699.0
2046,2026-01-15,1057,2196,CHURU CHICKEN WITH SALMON RECIPE,1.0,13333.0,5.0,13333.0,122699.0
2046,2026-01-15,1057,2728,CHURU TUNA RECIPE WITH CLAM FLAVOR,1.0,13333.333333,5.0,13333.333333,122699.0
2045,2026-01-15,1218,321,TOW LOWLAND CREEK FELINE X 5 LB,1.0,90190.0,5.0,90190.0,94700.0
2044,2026-01-14,888,2735,RENOVAPET ENJUAGUE BUCAR X 60 ML,1.0,31008.0,19.0,31008.0,40400.0
2044,2026-01-14,888,633,CEPILLO DE DIENTES DOBLE,1.0,2941.176471,19.0,2941.176471,40400.0
2043,2026-01-14,785,2357,CHEF GUAU POLLO,5.0,24476.190476,5.0,122380.95238,128500.0
2042,2026-01-14,888,2655,"TRAQUEA 6""",1.0,4761.904762,5.0,4761.904762,5000.0
2041,2026-01-13,644,2690,GALLETA POLLO Y ZANAHORIA 200 GR - DOWOLF,1.0,10476.190476,5.0,10476.190476,22000.0
2041,2026-01-13,644,1409,GALLETAS MIXTAS 200 GR DOWOLF,1.0,10476.190476,5.0,10476.190476,22000.0
2040,2026-01-13,888,2356,CHEF GUAU RES,1.0,23333.0,5.0,23333.0,24500.0
2039,2026-01-13,644,2356,CHEF GUAU RES,2.0,23333.0,5.0,46666.0,128999.0
2038,2026-01-13,888,2210,INABA CAT SNACK CHURU - POLLO Y QUESO,1.0,13333.0,5.0,13333.0,14000.0
2037,2026-01-13,888,2355,CHEF GUAU ESPECIAL,1.0,22571.0,5.0,22571.0,23700.0
2036,2026-01-13,888,2690,GALLETA POLLO Y ZANAHORIA 200 GR - DOWOLF,1.0,10476.190476,5.0,10476.190476,11000.0
2035,2026-01-13,200,2355,CHEF GUAU ESPECIAL,2.0,22571.0,5.0,45142.0,143899.0
2035,2026-01-13,200,2359,CHEF GUAU CERDO,1.0,24285.714286,5.0,24285.714286,143899.0
2035,2026-01-13,200,2356,CHEF GUAU RES,1.0,23333.0,5.0,23333.0,143899.0
2035,2026-01-13,200,2736,RENOVAPET GEL DENTAL X 60 GR,1.0,39076.0,19.0,39076.0,143899.0
2034,2026-01-13,888,2556,TOW HIGH PRAIRIE PUPPY 1KG,1.0,38095.238095,5.0,38095.238095,40000.0
2033,2026-01-13,888,285,DN INDOOR CAT X 6 LBS,1.0,83220.0,5.0,83220.0,87381.0
2032,2026-01-10,888,908,COMEDERO DOBLE TRENDY DINNER 350 ML EDEN,1.0,24705.882353,19.0,24705.882353,29400.0
2031,2026-01-10,888,2744,MASTICABLE DE MADERA DE CAFE - XS,1.0,12900.0,0.0,12900.0,18300.0
2031,2026-01-10,888,2643,"GNAWLERS CHICKEN FLAVOR 2 X 4.5""",1.0,5142.857143,5.0,5142.857143,18300.0
2030,2026-01-10,888,1008,ECOBAGS,2.0,2437.0,19.0,4874.0,5800.0
2029,2026-01-10,1217,2358,CHEF GUAU PAVO,1.0,26190.47619,5.0,26190.47619,77700.0
2029,2026-01-10,1217,2356,CHEF GUAU RES,1.0,23333.0,5.0,23333.0,77700.0
2029,2026-01-10,1217,2357,CHEF GUAU POLLO,1.0,24476.190476,5.0,24476.190476,77700.0
2028,2026-01-09,828,1008,ECOBAGS,1.0,2437.0,19.0,2437.0,51899.0
2028,2026-01-09,828,2356,CHEF GUAU RES,2.0,23333.0,5.0,46666.0,51899.0
2027,2026-01-09,888,321,TOW LOWLAND CREEK FELINE X 5 LB,1.0,90190.0,5.0,90190.0,94700.0
2026,2026-01-09,888,2357,CHEF GUAU POLLO,2.0,24476.190476,5.0,48952.380952,100399.0
2026,2026-01-09,888,2356,CHEF GUAU RES,2.0,23333.0,5.0,46666.0,100399.0
2025,2026-01-09,1216,291,TOW HIGH PRAIRIE X 5 LBS,2.0,90190.0,5.0,180380.0,189399.0
2024,2026-01-09,751,2657,F MAX VITA GATO CASTRADO SLECTION FRANGO 3 KG,3.0,58428.571429,5.0,175285.714287,352968.0
2024,2026-01-09,751,1552,C MAX VITA ADULTOS RAZAS PEQUEÑAS BUFFET FRANGO Y VEGETALES 10 KG,1.0,160874.0,5.0,160874.0,352968.0
2023,2026-01-09,888,633,CEPILLO DE DIENTES DOBLE,1.0,3000.0,19.0,3000.0,3570.0
2022,2026-01-09,888,2270,COLLAR PERRO REFLECTIVE BONES ROJO M,1.0,34160.0,19.0,34160.0,40650.0
2021,2026-01-09,888,2355,CHEF GUAU ESPECIAL,2.0,22571.0,5.0,45142.0,47399.0
2020,2026-01-09,888,1373,COUNTRY VALUE GATOS (2 KG),1.0,34571.0,5.0,34571.0,36300.0
2019,2026-01-08,1215,478,SIMPARICA TRIO CARAMELO 5-10 KG X 1 TAB,1.0,47900.0,0.0,47900.0,47900.0
2018,2026-01-08,1214,1323,CORREA MANIJA SENCILLA ODYE SS 9IL,1.0,33529.0,19.0,33529.0,150719.0
2018,2026-01-08,1214,1321,PECHERA TOBY M 9IL,1.0,58740.0,19.0,58740.0,150719.0
2018,2026-01-08,1214,1960,COMEDERO GLAM VERDE M,1.0,17193.0,19.0,17193.0,150719.0
2018,2026-01-08,1214,1958,COMEDERO GLAM GRIS M,1.0,17193.0,19.0,17193.0,150719.0
2017,2026-01-07,1213,2617,PET HARNESS XS,1.0,31537.815126,19.0,31537.815126,49530.0
2017,2026-01-07,1213,2653,OREJA DE RES EN ROLLO,1.0,4761.904762,5.0,4761.904762,49530.0
2017,2026-01-07,1213,2651,OREJA DE RES ENTERA,1.0,6666.666667,5.0,6666.666667,49530.0
2016,2026-01-07,888,2655,"TRAQUEA 6""",3.0,4761.904762,5.0,14285.714286,36990.0
2016,2026-01-07,888,1441,PATAS DE POLLO POR UNIDAD,4.0,950.0,5.0,3800.0,36990.0
2016,2026-01-07,888,2656,BEFF JERKY X 100GR,1.0,5809.52381,5.0,5809.52381,36990.0
2016,2026-01-07,888,2539,COMEDOR ROCKET TALLA M,1.0,10000.0,19.0,10000.0,36990.0
2015,2026-01-07,888,999,PAÑALES DESECHABLES L - 12 UND,1.0,29328.0,19.0,29328.0,34900.0
2014,2026-01-06,888,2547,TOY PRETZEL,1.0,7000.0,19.0,7000.0,20230.0
2014,2026-01-06,888,2569,COMEDERO MASCOTA CONO ZC38,1.0,10000.0,19.0,10000.0,20230.0
2013,2026-01-06,828,2356,CHEF GUAU RES,2.0,23333.0,5.0,46666.0,48999.0
2012,2026-01-06,1212,2714,COLCHON PERRO RELAX 78/8 PURPURA,1.0,113445.0,19.0,113445.0,250000.0
2012,2026-01-06,1212,1682,CAMA PLASTICA ROSA 4 ANTIDES,1.0,96638.655462,19.0,96638.655462,250000.0
2011,2026-01-06,888,2653,OREJA DE RES EN ROLLO,1.0,4761.904762,5.0,4761.904762,5000.0
2010,2026-01-06,888,2513,TAMALDOG,9.0,9524.0,5.0,85716.0,96002.0
2010,2026-01-06,888,2741,JUGUETE LAZO PELOTA,1.0,5042.016807,19.0,5042.016807,96002.0
2009,2026-01-06,888,1441,PATAS DE POLLO POR UNIDAD,2.0,950.0,5.0,1900.0,1995.0
2008,2026-01-05,888,292,TOW ROCKY MTN X 5 LBS,1.0,90190.0,5.0,90190.0,94700.0
2007,2026-01-05,1211,2715,SHED - X DERMAPLEX DOG 16 OZ,1.0,64286.0,5.0,64286.0,71501.0
2007,2026-01-05,1211,2192,CHURU CHIKEN RECIPE WRAPS CHIKEN RECIPE,1.0,3810.0,5.0,3810.0,71501.0
2006,2026-01-05,888,1409,GALLETAS MIXTAS 200 GR DOWOLF,1.0,10476.190476,5.0,10476.190476,11000.0
2005,2026-01-05,888,2358,CHEF GUAU PAVO,1.0,26190.47619,5.0,26190.47619,27500.0
2004,2026-01-05,888,2221,C MAX R. PEQ. PERFORMANCE POLLO 2KG,1.0,43690.0,5.0,43690.0,45875.0
2003,2025-12-31,888,477,SIMPARICA TRIO 2.5-5KG X 1 TAB,1.0,42100.0,0.0,42100.0,42100.0
2002,2025-12-31,1210,2367,CORBATIN L - MEOW DESIGN,1.0,28487.394958,19.0,28487.394958,33900.0
2001,2025-12-31,888,2366,CORBATIN M - MEOW DESIGN,1.0,26974.789916,19.0,26974.789916,32100.0
2000,2025-12-31,888,633,CEPILLO DE DIENTES DOBLE,3.0,3000.0,19.0,9000.0,10710.0
1999,2025-12-31,1209,2366,CORBATIN M - MEOW DESIGN,1.0,26974.789916,19.0,26974.789916,40073.0
1999,2025-12-31,1209,2583,JUGUETES DE FELPA COMIDA,1.0,6700.0,19.0,6700.0,40073.0
1998,2025-12-31,1204,2682,ARNES DE CAMINATA PECHERA TOBY S 8C6,1.0,50336.134454,19.0,50336.134454,75283.0
1998,2025-12-31,1204,1953,COMEDERO GLAM GRIS S,1.0,12927.0,19.0,12927.0,75283.0
1997,2025-12-31,1034,2513,TAMALDOG,2.0,9524.0,5.0,19048.0,33151.0
1997,2025-12-31,1034,1411,MUNGOS CABANOS X 200 GR,1.0,12524.0,5.0,12524.0,33151.0
1996,2025-12-31,1180,2513,TAMALDOG,2.0,9524.0,5.0,19048.0,20000.0
1995,2025-12-31,888,2741,JUGUETE LAZO PELOTA,1.0,5042.016807,19.0,5042.016807,16000.0
1995,2025-12-31,888,2513,TAMALDOG,1.0,9524.0,5.0,9524.0,16000.0
1994,2025-12-31,1208,2755,FRISBIE DISEÑO DEPORTIVO,1.0,5042.0,19.0,5042.0,48001.0
1994,2025-12-31,1208,2513,TAMALDOG,3.0,9524.0,5.0,28572.0,48001.0
1994,2025-12-31,1208,2583,JUGUETES DE FELPA COMIDA,1.0,5042.016807,19.0,5042.016807,48001.0
1994,2025-12-31,1208,2741,JUGUETE LAZO PELOTA,1.0,5042.016807,19.0,5042.016807,48001.0
1993,2025-12-31,1193,2513,TAMALDOG,1.0,9524.0,5.0,9524.0,16000.0
1993,2025-12-31,1193,2755,FRISBIE DISEÑO DEPORTIVO,1.0,5042.0,19.0,5042.0,16000.0
1992,2025-12-31,888,2513,TAMALDOG,2.0,9524.0,5.0,19048.0,32000.0
1992,2025-12-31,888,2583,JUGUETES DE FELPA COMIDA,1.0,5042.016807,19.0,5042.016807,32000.0
1992,2025-12-31,888,2741,JUGUETE LAZO PELOTA,1.0,5042.016807,19.0,5042.016807,32000.0
1991,2025-12-31,888,2513,TAMALDOG,1.0,9524.0,5.0,9524.0,26000.0
1991,2025-12-31,888,1409,GALLETAS MIXTAS 200 GR DOWOLF,1.0,9523.809524,5.0,9523.809524,26000.0
1991,2025-12-31,888,2741,JUGUETE LAZO PELOTA,1.0,5042.016807,19.0,5042.016807,26000.0
1990,2025-12-31,1207,2690,GALLETA POLLO Y ZANAHORIA 200 GR - DOWOLF,1.0,9523.809524,5.0,9523.809524,26000.0
1990,2025-12-31,1207,2584,JUGUETES DE FELPA FORMA DE COMIDA,1.0,5042.016807,19.0,5042.016807,26000.0
1990,2025-12-31,1207,2513,TAMALDOG,1.0,9524.0,5.0,9524.0,26000.0
1989,2025-12-31,1206,2755,FRISBIE DISEÑO DEPORTIVO,1.0,5042.0,19.0,5042.0,52000.0
1989,2025-12-31,1206,2741,JUGUETE LAZO PELOTA,1.0,5042.016807,19.0,5042.016807,52000.0
1989,2025-12-31,1206,2513,TAMALDOG,2.0,9524.0,5.0,19048.0,52000.0
1989,2025-12-31,1206,2690,GALLETA POLLO Y ZANAHORIA 200 GR - DOWOLF,1.0,9523.809524,5.0,9523.809524,52000.0
1989,2025-12-31,1206,1409,GALLETAS MIXTAS 200 GR DOWOLF,1.0,9523.809524,5.0,9523.809524,52000.0
1988,2025-12-30,888,2655,"TRAQUEA 6""",2.0,3523.809524,5.0,7047.619048,20300.0
1988,2025-12-30,888,2744,MASTICABLE DE MADERA DE CAFE - XS,1.0,12900.0,0.0,12900.0,20300.0
1987,2025-12-30,888,2366,CORBATIN M - MEOW DESIGN,1.0,26974.789916,19.0,26974.789916,32100.0
1986,2025-12-30,888,1008,ECOBAGS,1.0,2437.0,19.0,2437.0,2900.0
1985,2025-12-30,888,809,COMEDERO TRENDY DINNER 210 ML FF VERDE,1.0,10342.0,19.0,10342.0,12307.0
1984,2025-12-30,888,1047,CALCIUM MILK BONE 12 UDS 288 G,3.0,2381.0,5.0,7143.0,13195.0
1984,2025-12-30,888,1441,PATAS DE POLLO POR UNIDAD,2.0,950.0,5.0,1900.0,13195.0
1984,2025-12-30,888,2655,"TRAQUEA 6""",1.0,3523.809524,5.0,3523.809524,13195.0
1983,2025-12-30,888,2513,TAMALDOG,1.0,9524.0,5.0,9524.0,16500.0
1983,2025-12-30,888,2622,PELOTA MACIZA PUNTAS MEDIANA,1.0,5462.184874,19.0,5462.184874,16500.0
1982,2025-12-29,888,2356,CHEF GUAU RES,2.0,23333.0,5.0,46666.0,48999.0
1981,2025-12-29,888,1599,HYDRA GROOMERS COLOGNE FOREVER CANDY 130 ML,1.0,39412.0,19.0,39412.0,46900.0
1980,2025-12-29,888,2748,MASTICABLE DE MADERA CAFE - MITAD M,1.0,12900.0,0.0,12900.0,12900.0
1979,2025-12-29,888,285,DN INDOOR CAT X 6 LBS,1.0,83220.0,5.0,83220.0,87381.0
1978,2025-12-29,888,487,CORREA COLORES TALLA S,1.0,18487.0,19.0,18487.0,79030.0
1978,2025-12-29,888,2617,PET HARNESS XS,1.0,31537.815126,19.0,31537.815126,79030.0
1978,2025-12-29,888,2725,TAPETES ABSORBENTES MISTY PET,1.0,16386.554622,19.0,16386.554622,79030.0
1977,2025-12-29,1205,2701,COLLAR IMPORT EXTREME SOLIDO TALLA M ROJO,1.0,28907.563025,19.0,28907.563025,98665.0
1977,2025-12-29,1205,502,SET ARNES DODOPET AZUL M,1.0,54004.0,19.0,54004.0,98665.0
1976,2025-12-29,1204,2513,TAMALDOG,4.0,9524.0,5.0,38096.0,40001.0
1975,2025-12-29,1203,488,PET HARNESS TALLA S,1.0,34622.0,19.0,34622.0,41200.0
1974,2025-12-29,888,1754,CORREA PERRO SPORT AHOGO GC13/170COLORES VARIADOS,1.0,50420.168067,19.0,50420.168067,60000.0
1973,2025-12-29,1202,1177,COLLAR AJUSTABLE ENZO 2YB S,1.0,16723.0,19.0,16723.0,49900.0
1973,2025-12-29,1202,2068,PLACA IDENT HUESO PEQUEÑO LATON CROMADO BASIC,1.0,25210.084034,19.0,25210.084034,49900.0
1972,2025-12-29,888,2513,TAMALDOG,1.0,9524.0,5.0,9524.0,16000.0
1972,2025-12-29,888,2741,JUGUETE LAZO PELOTA,1.0,5042.016807,19.0,5042.016807,16000.0
1971,2025-12-29,1201,2513,TAMALDOG,1.0,9524.0,5.0,9524.0,16000.0
1971,2025-12-29,1201,2741,JUGUETE LAZO PELOTA,1.0,5042.016807,19.0,5042.016807,16000.0
1970,2025-12-29,200,2355,CHEF GUAU ESPECIAL,2.0,22571.0,5.0,45142.0,97399.0
1970,2025-12-29,200,2356,CHEF GUAU RES,1.0,23333.0,5.0,23333.0,97399.0
1970,2025-12-29,200,2359,CHEF GUAU CERDO,1.0,24285.714286,5.0,24285.714286,97399.0
1969,2025-12-29,1200,10,CAMA MADERA,1.0,126050.420168,19.0,126050.420168,150000.0
1968,2025-12-27,888,1527,F MAX CAT CASTRADO 3 KG,1.0,64761.904762,5.0,64761.904762,98000.0
1968,2025-12-27,888,2329,ALANA BANDANA S,1.0,25210.0,19.0,25210.0,98000.0
1967,2025-12-27,888,1409,GALLETAS MIXTAS 200 GR DOWOLF,1.0,10476.190476,5.0,10476.190476,124999.0
1967,2025-12-27,888,2356,CHEF GUAU RES,2.0,23333.0,5.0,46666.0,124999.0
1966,2025-12-27,888,1599,HYDRA GROOMERS COLOGNE FOREVER CANDY 130 ML,1.0,39412.0,19.0,39412.0,46900.0
1965,2025-12-27,888,2690,GALLETA POLLO Y ZANAHORIA 200 GR - DOWOLF,1.0,10476.190476,5.0,10476.190476,50545.0
1965,2025-12-27,888,397,COMEDOR ANTI SKID,1.0,33231.0,19.0,33231.0,50545.0
1964,2025-12-27,1030,100,TRENZA CHOW CHOW,1.0,15966.0,19.0,15966.0,29000.0
1964,2025-12-27,1030,2622,PELOTA MACIZA PUNTAS MEDIANA,1.0,8403.361345,19.0,8403.361345,29000.0
